,violent,crime_type,unique_id,gender,age,race,marital_stat,is_military,year_arrested,year_admitted,ntimes_arrested,age_arrest_first,violent_first,probation_yn,ntimes_incarc_adult,ntimes_incarc_juv,highest_grade_attend,has_GED,has_HSD,had_job,public_assist_prior,monthly_income_prior,family_makeup,child_caretaker_welfare,child_caretaker_substabuse,parents_servetime,family_servetime,commit_crime_juv,age_crime_first,forcible_sex,phys_abuse,age_drink_first,drink_frequency,used_heroin,used_meth,used_barbiturates,used_crack,used_cocaine,used_pcp,used_ecstacy,used_lsd,used_pot
9691,1,1,9692,male,27,black,never_marr,0,1997,1998,15.0,11.0,0,1,2.0,0.0,11.0,0,0,0,0,0.0,other_rel,1,1,0,0,0,13.8279620853,0,1,15.9622498484,0,0,0,0,0,0,0,0,0,0
9692,1,1,9693,male,28,black,never_marr,0,1995,1995,0.0,18.9689288635,0,0,2.0,0.0,11.0,1,0,1,0,0.0,other_rel,0,0,0,0,0,13.8279620853,0,0,16.0,0,1,0,0,1,1,1,1,0,1
9695,1,1,9696,male,30,black,never_marr,0,1995,1997,0.0,18.9689288635,0,0,2.0,0.0,11.0,0,0,0,1,1690.21001409,grandparents,1,0,0,1,1,12.0,0,0,11.0,10,0,0,0,1,1,0,0,0,1
9697,1,1,9698,male,25,black,never_marr,0,1995,1997,0.0,18.9689288635,0,0,2.0,0.0,10.0,0,0,0,0,1690.21001409,mother,0,0,0,1,0,13.8279620853,0,0,15.9622498484,0,0,0,0,0,0,0,0,0,1
9698,1,1,9699,male,23,black,never_marr,0,1997,1998,2.0,13.0,0,1,2.0,0.0,12.0,0,0,0,1,2250.0,both,1,1,1,1,1,15.0,0,0,15.0,9,1,0,0,0,1,0,0,0,1
9700,1,1,9701,male,26,white,divorced,0,1998,2000,1.0,22.0,0,1,2.0,0.0,9.0,0,0,0,0,700.0,mother,1,1,0,0,0,13.8279620853,1,1,15.9622498484,0,1,0,0,0,0,0,0,0,1
9701,1,1,9702,male,35,white,married,0,1999,2000,3.0,26.0,0,1,2.0,0.0,11.0,1,0,1,0,900.0,both,0,1,0,0,0,13.8279620853,0,1,3.0,10,0,0,0,0,0,0,0,0,1
9702,1,1,9703,male,27,black,never_marr,0,1997,2001,1.0,15.0,0,1,2.0,0.0,9.0,0,0,1,1,300.0,mother,1,0,1,0,1,15.0,0,0,18.0,0,1,0,0,0,1,0,0,0,1
9703,1,1,9704,male,26,black,never_marr,0,1999,2001,17.0,17.0,1,1,2.0,0.0,11.0,0,0,1,0,2250.0,institution,0,1,1,0,0,13.8279620853,0,1,15.0,10,0,0,0,0,0,0,0,0,1
9704,1,1,9705,male,21,black,never_marr,0,1999,2003,1.0,14.0,0,1,2.0,0.0,10.8733575272,0,0,0,1,500.0,mother,1,0,0,0,1,13.0,0,0,15.9622498484,0,0,0,0,1,0,0,0,0,0
9706,1,1,9707,male,38,white,divorced,0,1998,1998,0.0,18.9689288635,0,0,2.0,0.0,13.0,0,0,0,0,0.0,grandparents,1,0,0,0,1,16.0,1,1,15.0,9,0,0,0,0,0,0,0,0,1
9707,0,2,9708,male,43,white,divorced,0,1998,1999,15.0,16.0,0,1,1.0,0.0,11.0,1,0,1,0,2250.0,mother,1,1,1,0,1,13.0,0,1,14.0,10,0,0,0,0,0,0,0,0,0
9708,1,1,9709,male,49,black,never_marr,0,1984,1984,3.0,15.0,0,1,2.0,0.0,8.0,0,0,1,0,1690.21001409,both,1,0,0,0,0,13.8279620853,0,0,18.0,6,0,0,0,0,0,0,0,0,0
9710,0,2,9711,male,32,black,never_marr,0,2000,9997,0.0,29.0,0,1,2.0,0.0,7.0,0,0,0,1,0.0,both,0,0,0,0,0,13.8279620853,0,0,15.9622498484,0,0,0,0,0,0,0,0,0,0
9711,1,1,9712,male,21,black,never_marr,0,2000,2001,2.0,15.0,0,0,1.0,1.0,7.0,0,0,0,1,0.0,both,1,1,1,1,1,16.0,0,0,16.0,9,0,0,0,0,0,0,0,0,1
9714,0,4,9715,male,32,white,married,0,2000,2001,4.0,17.0,0,1,2.0,0.0,8.0,0,0,1,0,2250.0,both,0,0,0,1,1,13.0,0,0,14.0,10,0,0,0,0,0,0,0,0,1
9715,0,4,9716,male,37,white,separated,0,2003,2003,0.0,18.9689288635,0,0,2.0,0.0,12.0,0,1,1,0,3750.0,mother,0,0,0,0,0,13.8279620853,0,0,15.9622498484,0,0,0,0,0,0,0,0,0,0
9716,0,2,9717,male,21,black,never_marr,0,2002,2002,3.0,9.0,0,1,2.0,0.0,10.0,0,0,1,0,3750.0,mother,1,1,1,0,0,13.8279620853,0,0,12.0,0,0,1,1,0,0,1,1,0,1
9717,1,1,9718,male,40,black,divorced,0,1999,2001,6.0,16.0,0,0,2.0,0.0,14.0,0,1,1,0,3750.0,both,0,0,0,1,0,13.8279620853,0,0,25.0,7,0,0,0,0,1,0,0,0,1
9719,0,2,9720,male,39,black,never_marr,0,1999,2001,6.0,17.0,0,1,4.0,0.0,10.0,0,0,1,0,1750.0,both,1,0,0,0,1,15.0,0,0,15.0,9,0,0,0,1,0,0,0,0,1
9721,0,2,9722,male,38,black,never_marr,0,1998,1998,4.0,19.0,1,1,1.0,0.0,12.0,0,0,0,1,7500.0,both,1,0,0,0,1,19.0,0,0,15.9622498484,0,0,0,0,1,0,0,0,0,0
9722,1,1,9723,male,27,black,never_marr,0,2001,2002,5.0,14.0,0,1,2.0,0.0,11.0,0,0,0,0,7500.0,both,0,0,0,0,0,13.8279620853,0,0,16.0,10,0,0,0,0,0,0,0,0,1
9723,1,1,9724,male,44,white,married,0,2001,2001,1.0,18.0,0,0,2.0,0.0,8.0,0,0,1,1,500.0,mother,1,1,0,0,0,13.8279620853,1,1,17.0,9,1,0,0,0,1,0,0,0,1
9724,0,3,9725,male,47,black,divorced,0,1999,1999,7.0,25.0,0,1,2.0,0.0,11.0,0,0,1,1,500.0,mother,0,0,1,1,1,15.0,0,0,10.0,10,1,0,0,1,1,1,0,0,1
9729,0,3,9730,male,28,black,married,0,2002,2003,0.0,18.9689288635,0,0,2.0,0.0,9.0,0,0,1,0,500.0,mother,0,0,0,0,0,13.8279620853,0,0,21.0,0,0,0,0,0,0,0,0,0,1
9732,1,1,9733,male,45,white,divorced,0,1994,1995,32.0,13.0,0,1,4.0,1.0,8.0,1,0,1,0,300.0,mother,1,1,0,0,1,10.0,0,1,5.0,10,1,1,1,1,1,1,1,1,1
9736,1,1,9737,male,22,white,never_marr,0,1999,1999,3.0,15.0,0,1,0.0,2.0,11.0,1,0,0,0,0.0,mother,0,0,0,1,1,13.0,0,0,15.9622498484,0,0,0,0,0,0,0,0,1,1
9737,1,1,9738,male,28,black,divorced,0,2002,2003,5.0,17.0,0,1,2.0,0.0,10.0,0,0,0,1,500.0,father,1,1,0,1,1,16.0,0,1,17.0,0,0,0,0,0,0,0,0,0,0
9742,0,3,9743,male,47,black,never_marr,0,2000,2000,4.0,12.0,0,1,2.0,0.0,7.0,0,0,0,0,0.0,mother,1,0,0,1,1,20.0,0,0,14.0,0,1,0,1,1,1,1,0,0,1
9743,1,1,9744,male,53,white,divorced,1,1989,1990,2.0,22.0,0,1,1.0,0.0,15.0,0,1,1,0,1750.0,grandparents,0,0,0,1,0,13.8279620853,0,0,18.0,9,0,0,0,0,1,0,0,1,1
9744,0,3,9745,male,19,black,never_marr,0,2003,2003,1.0,15.0,0,1,2.0,0.0,9.0,1,0,1,0,2250.0,both,0,0,0,0,1,13.0,0,0,16.0,6,0,0,0,0,0,0,1,0,1
9746,1,1,9747,male,29,native_am,married,0,2001,2002,0.0,18.9689288635,0,0,2.0,0.0,9.0,0,0,1,0,1100.0,both,1,0,0,1,1,10.0,0,0,12.0,10,0,0,0,1,0,0,0,0,1
9749,1,1,9750,male,55,black,divorced,1,1993,1994,36.0,18.0,0,0,2.0,0.0,12.0,0,1,1,1,0.0,both,0,0,0,0,1,13.0,0,0,18.0,10,1,0,1,1,1,1,0,1,1
9750,1,1,9751,male,53,black,divorced,0,1978,1981,6.0,14.0,0,0,2.0,3.0,11.0,1,0,1,0,0.0,mother,1,1,0,1,1,12.0,0,1,11.0,9,0,0,0,0,0,0,0,0,1
9752,1,1,9753,male,31,black,never_marr,0,2000,2001,2.0,17.0,0,1,2.0,0.0,14.0,0,1,1,1,3750.0,grandparents,0,0,0,0,0,13.8279620853,0,0,19.0,7,0,0,0,0,1,0,0,0,0
9753,1,1,9754,male,19,black,never_marr,0,2002,2003,0.0,18.9689288635,0,0,2.0,0.0,11.0,0,0,0,0,7500.0,mother,0,0,1,1,1,12.0,0,0,15.0,0,0,0,0,0,0,0,0,0,1
9755,1,1,9756,male,58,native_am,separated,0,2001,2002,2.0,19.0,0,0,2.0,0.0,0.0,0,0,1,1,1690.21001409,mother,0,0,1,1,0,13.8279620853,0,0,18.0,0,0,0,0,0,0,0,0,0,1
9759,1,1,9760,male,21,black,never_marr,0,2000,2000,1.0,14.0,0,1,2.0,0.0,8.0,0,0,0,1,0.0,both,0,0,0,0,1,12.0,0,0,13.0,8,0,0,0,0,0,0,0,0,1
9760,1,1,9761,female,60,white,widowed,0,1997,1999,0.0,18.9689288635,0,0,2.0,0.0,6.0,0,0,1,0,500.0,both,0,0,0,0,0,13.8279620853,0,0,16.0,10,0,0,0,0,0,0,0,0,0
9761,1,1,9762,female,54,white,divorced,0,1976,1977,0.0,18.9689288635,0,0,2.0,0.0,8.0,0,0,0,0,1690.21001409,both,0,0,0,1,1,13.0,1,1,15.0,10,0,1,1,0,0,1,0,0,1
9762,0,3,9763,female,47,black,never_marr,0,2001,2002,2.0,29.0,0,1,2.0,0.0,9.0,0,0,0,0,1690.21001409,both,1,0,0,1,0,13.8279620853,0,0,17.0,10,0,0,0,1,0,0,0,0,0
9764,1,1,9765,female,50,black,widowed,0,1984,1986,1.0,33.0,1,0,2.0,0.0,12.0,1,0,1,1,1750.0,both,0,0,0,0,0,13.8279620853,1,1,18.0,0,0,0,0,0,0,0,0,0,0
9771,0,2,9772,female,23,white,never_marr,0,2001,2001,6.0,18.0,0,1,0.0,0.0,16.0,0,1,0,0,3750.0,both,0,0,0,0,0,13.8279620853,0,0,19.0,6,0,1,0,0,0,0,0,0,0
9772,1,1,9773,female,24,black,never_marr,0,1999,1999,13.0,11.0,1,1,2.0,0.0,11.0,1,0,0,0,3750.0,mother,1,1,1,1,0,13.8279620853,1,1,13.0,0,0,1,1,1,1,1,1,1,1
9775,0,3,9776,female,49,black,separated,0,2002,2002,1.0,30.0,0,0,2.0,0.0,11.0,0,0,0,0,1100.0,mother,0,0,0,1,1,19.0,0,0,19.0,9,0,0,0,1,0,0,0,0,1
9776,1,1,9777,female,42,black,never_marr,0,2001,2002,5.0,32.0,0,1,2.0,0.0,12.0,0,0,0,1,500.0,both,1,0,0,1,1,20.0,0,0,17.0,9,1,0,0,1,1,1,0,0,1
9778,0,3,9779,female,39,black,never_marr,0,1994,1996,0.0,18.9689288635,0,0,2.0,0.0,16.0,0,1,1,0,3750.0,both,0,0,0,0,1,30.0,0,0,15.9622498484,0,0,0,0,0,0,0,0,0,0
9780,1,1,9781,female,66,white,widowed,0,1982,1982,0.0,18.9689288635,0,0,2.0,0.0,10.0,1,0,1,0,3750.0,both,0,0,0,0,0,13.8279620853,1,1,14.0,10,0,0,0,0,0,0,0,0,0
9782,0,3,9783,female,29,black,never_marr,0,1999,1999,6.0,17.0,0,1,2.0,0.0,9.0,1,0,0,0,2250.0,grandparents,1,1,1,1,1,15.0,1,1,12.0,6,0,0,0,1,1,1,0,0,1
9783,1,1,9784,female,28,black,never_marr,0,1992,1993,0.0,18.9689288635,0,0,2.0,0.0,10.0,1,0,0,1,1690.21001409,both,1,0,0,1,0,13.8279620853,1,0,15.9622498484,0,0,0,0,0,0,0,0,0,1
9784,1,1,9785,female,35,white,widowed,0,1998,2000,0.0,18.9689288635,0,0,2.0,0.0,17.0,0,1,1,0,1690.21001409,mother,0,1,0,0,0,13.8279620853,1,1,27.0,9,0,0,0,0,0,0,0,0,0
9785,1,1,9786,female,32,black,never_marr,0,2000,2001,0.0,18.9689288635,0,0,2.0,0.0,9.0,1,0,0,0,3750.0,both,1,1,0,0,1,16.0,0,1,16.0,8,0,0,0,0,0,0,0,0,1
9790,1,1,9791,female,50,black,never_marr,0,1996,1997,2.0,26.0,1,0,2.0,0.0,11.0,0,0,1,1,1100.0,mother,0,0,0,1,0,13.8279620853,1,0,23.0,10,0,0,0,0,0,0,0,0,0
9791,1,1,9792,female,27,black,never_marr,0,1994,1998,0.0,18.9689288635,0,0,2.0,0.0,11.0,0,0,0,1,300.0,both,1,1,0,0,0,13.8279620853,1,1,15.9622498484,0,0,0,0,0,0,0,0,0,0
9792,0,2,9793,female,49,white,separated,0,2002,2003,2.0,43.0,0,1,2.0,0.0,16.0,0,1,1,0,1750.0,mother,0,1,0,0,0,13.8279620853,0,0,9.0,0,0,0,0,1,0,0,0,0,1
9796,1,1,9797,female,36,black,never_marr,0,1997,2001,0.0,18.9689288635,0,0,2.0,0.0,10.0,0,0,0,0,0.0,mother,0,0,0,0,0,13.8279620853,0,0,15.9622498484,0,0,0,0,0,0,0,0,0,0
9798,0,2,9799,female,30,black,never_marr,0,2003,2003,4.0,17.0,0,1,2.0,0.0,9.0,0,0,0,1,0.0,grandparents,1,1,0,1,0,13.8279620853,1,1,18.0,7,0,0,0,1,0,0,0,0,1
9799,1,1,9800,male,37,black,never_marr,0,1997,1997,7.0,21.0,0,1,2.0,0.0,12.0,1,0,1,1,500.0,both,0,1,1,1,1,20.0,0,0,18.0,0,0,0,0,0,0,0,0,0,1
9803,1,1,9804,male,29,black,never_marr,0,1999,2000,35.0,15.0,0,1,2.0,0.0,10.0,0,0,1,0,2250.0,mother,0,0,0,1,1,12.0,0,0,11.0,10,0,0,0,0,0,0,0,0,1
9806,0,2,9807,male,38,black,never_marr,0,1999,2001,6.0,20.0,0,1,3.0,0.0,12.0,0,0,1,1,1100.0,both,0,0,0,1,1,11.0,0,0,15.9622498484,0,0,0,0,0,0,0,0,0,1
9810,0,3,9811,male,42,black,never_marr,0,1996,1999,15.0,7.0,1,1,2.0,2.0,9.0,1,0,1,0,500.0,mother,0,0,0,1,0,13.8279620853,0,0,17.0,10,1,0,0,0,1,0,0,0,1
9813,1,1,9814,male,23,white,never_marr,0,1997,1999,1.0,17.0,1,1,2.0,0.0,12.0,0,0,1,1,100.0,mother,1,1,1,0,1,14.0,0,0,15.0,9,0,0,0,0,0,0,0,1,1
9814,0,3,9815,male,41,black,never_marr,0,1996,1997,6.0,29.0,0,0,2.0,0.0,10.0,0,0,0,0,0.0,mother,0,0,0,1,1,29.0,0,0,19.0,0,0,0,0,0,0,0,0,0,1
9819,0,3,9820,male,52,black,never_marr,0,1993,1994,14.0,22.0,1,1,2.0,0.0,12.0,0,1,1,0,0.0,mother,0,0,0,1,0,13.8279620853,0,0,15.9622498484,0,0,0,0,1,0,0,0,0,1
9820,1,1,9821,male,31,black,married,0,2001,2001,11.0,16.0,0,1,2.0,0.0,11.0,1,0,1,0,700.0,mother,1,1,1,0,1,16.0,0,0,14.0,9,1,1,1,1,1,0,1,0,1
9821,1,1,9822,male,53,black,divorced,0,1997,1999,20.0,13.0,0,1,3.0,0.0,7.0,0,0,1,1,1100.0,mother,1,0,0,1,1,8.0,0,0,18.0,0,1,0,1,1,1,0,0,0,1
9824,1,1,9825,male,24,black,never_marr,0,1997,1998,0.0,18.9689288635,0,0,2.0,0.0,11.0,1,0,0,1,6250.0,mother,1,1,1,1,1,9.0,1,1,14.0,10,0,0,0,0,0,1,0,0,1
9825,1,1,9826,male,34,black,divorced,0,2000,2001,1.0,17.0,0,1,2.0,0.0,12.0,1,0,1,0,1350.0,mother,1,0,0,1,1,15.0,0,0,17.0,6,0,0,0,0,1,0,0,0,1
9826,0,3,9827,male,23,black,never_marr,0,2001,2001,25.0,14.0,0,1,2.0,0.0,10.0,0,0,0,0,3750.0,grandparents,0,0,0,1,1,13.0,0,0,16.0,10,0,0,0,0,0,0,0,0,1
9827,0,4,9828,male,57,white,divorced,1,1994,2002,0.0,18.9689288635,0,0,2.0,0.0,15.0,0,1,1,0,1750.0,both,0,0,0,0,0,13.8279620853,0,0,18.0,10,0,0,0,0,0,0,0,0,0
9829,0,3,9830,male,46,black,never_marr,0,1999,2001,4.0,18.0,0,1,2.0,0.0,9.0,0,0,1,0,1690.21001409,both,0,0,0,1,0,13.8279620853,0,0,23.0,10,0,0,0,0,1,0,0,0,1
9830,0,2,9831,male,39,black,never_marr,1,1996,1997,2.0,25.0,0,1,2.0,0.0,12.0,0,1,1,1,2250.0,both,0,0,0,1,0,13.8279620853,0,0,15.9622498484,0,0,0,0,1,0,0,0,0,0
9832,1,1,9833,male,20,black,never_marr,0,2000,2001,0.0,18.9689288635,0,0,2.0,0.0,11.0,0,0,1,1,900.0,grandparents,1,1,1,1,0,13.8279620853,0,1,15.9622498484,0,0,0,0,0,0,0,0,0,0
9833,0,2,9834,male,26,native_am,married,0,1998,1999,2.0,16.0,0,1,2.0,0.0,12.0,0,0,1,0,3750.0,both,0,0,0,0,1,16.0,0,0,15.0,10,0,1,0,0,1,0,1,1,1
9836,1,1,9837,male,44,black,never_marr,0,1981,1983,2.0,14.0,0,1,2.0,0.0,11.0,0,0,1,0,500.0,father,0,0,0,0,0,13.8279620853,0,0,15.9622498484,0,0,0,0,0,0,0,0,0,0
9837,1,1,9838,male,44,white,widowed,0,1995,2002,2.0,27.0,0,0,2.0,0.0,11.0,0,0,1,0,1350.0,mother,0,1,0,1,0,13.8279620853,0,1,16.0,9,0,1,0,1,1,0,0,0,1
9839,0,3,9840,male,41,black,never_marr,0,1999,2003,2.0,26.0,1,0,2.0,0.0,8.0,0,0,1,0,1750.0,both,0,0,0,1,0,13.8279620853,0,0,15.0,8,0,0,0,0,0,0,0,0,1
9840,0,3,9841,male,39,black,never_marr,0,1996,1996,26.0,15.0,1,1,2.0,0.0,10.0,0,0,1,1,2250.0,both,0,0,0,1,1,15.0,0,0,18.0,9,0,0,0,1,1,0,0,0,1
9841,1,1,9842,male,39,black,never_marr,0,9999,9999,2.0,15.0,0,1,2.0,0.0,10.8733575272,0,0,1,1,500.0,mother,1,1,0,1,0,13.8279620853,0,0,14.0,0,0,0,0,1,0,0,0,0,1
9842,1,1,9843,male,48,black,divorced,0,1994,1997,0.0,18.9689288635,0,0,2.0,0.0,12.0,0,1,1,0,2250.0,both,0,0,0,0,0,13.8279620853,0,0,15.9622498484,0,0,0,0,0,0,0,0,0,0
9845,1,1,9846,male,43,black,mar_unknown,0,1983,1983,2.0,18.9689288635,0,0,2.0,0.0,10.8733575272,0,0,0,0,0.0,family_unknown,0,0,0,0,0,13.8279620853,0,0,15.9622498484,0,0,0,0,0,0,0,0,0,0
9846,1,1,9847,male,38,white,married,0,1997,1998,3.0,17.0,0,1,2.0,0.0,12.0,0,0,1,1,3750.0,both,0,1,0,0,0,13.8279620853,1,1,17.0,0,1,1,1,1,1,0,0,1,1
9850,0,3,9851,male,24,black,never_marr,0,2002,2003,6.0,15.0,1,0,1.0,0.0,9.0,0,0,0,0,700.0,grandparents,1,1,1,0,0,13.8279620853,0,0,15.9622498484,0,1,0,0,0,0,0,0,0,1
9853,1,1,9854,male,42,black,never_marr,0,1999,2002,13.0,14.0,0,1,2.0,0.0,11.0,0,0,1,0,3750.0,mother,1,0,0,1,1,11.0,0,0,13.0,10,0,0,0,0,0,0,0,0,1
9855,0,3,9856,male,42,black,married,0,1999,2002,2.0,30.0,1,1,1.0,0.0,10.0,0,0,1,1,100.0,grandparents,1,0,0,0,0,13.8279620853,0,0,27.0,0,0,0,0,1,1,0,0,0,1
9857,0,2,9858,male,35,white,never_marr,0,1995,1999,4.0,18.0,0,1,2.0,0.0,13.0,0,1,1,0,1350.0,both,0,1,0,0,1,14.0,0,0,14.0,10,0,1,0,0,1,0,1,1,1
9858,1,1,9859,male,24,black,never_marr,1,2001,2002,0.0,18.9689288635,0,0,2.0,0.0,14.0,0,1,1,0,3750.0,grandparents,1,0,0,0,1,14.0,0,0,14.0,10,0,1,0,0,1,1,1,1,1
9859,1,1,9860,male,27,black,never_marr,0,1993,1993,3.0,13.0,0,1,2.0,0.0,10.0,0,0,0,0,3750.0,mother,0,0,0,0,0,13.8279620853,0,0,15.0,10,0,0,0,0,0,0,0,0,1
9860,0,3,9861,male,27,white,married,0,2000,2001,1.0,17.0,0,1,2.0,0.0,12.0,0,1,1,0,1750.0,grandparents,0,1,0,0,1,14.0,0,0,15.0,6,0,1,1,0,1,0,1,1,1
9861,1,1,9862,male,27,black,never_marr,0,1996,1998,0.0,18.9689288635,0,0,2.0,0.0,12.0,0,1,1,0,300.0,father,1,0,0,0,0,13.8279620853,0,0,17.0,0,0,0,0,0,0,0,0,0,0
9863,1,1,9864,male,26,black,never_marr,0,1995,1996,8.0,11.0,0,0,1.0,7.0,3.0,0,0,1,0,3750.0,mother,1,0,0,1,0,13.8279620853,0,0,7.0,9,0,0,0,0,0,0,0,0,0
9865,0,2,9866,male,44,black,never_marr,0,1997,1998,3.0,13.0,0,1,2.0,0.0,8.0,0,0,1,1,300.0,mother,1,1,1,1,1,13.0,0,1,15.9622498484,0,0,0,0,0,0,0,0,0,0
9866,1,1,9867,male,36,white,never_marr,0,2000,2000,7.0,13.0,0,1,2.0,0.0,9.0,1,0,1,0,1350.0,mother,1,1,0,0,0,13.8279620853,0,0,13.0,10,0,0,0,0,0,0,0,0,1
9868,0,3,9869,male,23,black,never_marr,0,2000,2001,2.0,18.9689288635,0,1,2.0,0.0,10.0,0,0,1,0,1690.21001409,mother,0,0,0,0,0,13.8279620853,0,0,15.9622498484,0,0,0,0,0,0,0,0,0,0
9869,1,1,9870,male,21,black,never_marr,0,1999,2001,0.0,18.9689288635,0,0,2.0,0.0,10.0,1,0,0,1,0.0,foster,0,1,0,0,0,13.8279620853,0,1,15.9622498484,0,0,0,0,0,0,0,0,0,0
9870,1,1,9871,male,45,black,divorced,0,1997,1999,3.0,17.0,1,0,2.0,0.0,14.0,0,0,1,0,6250.0,other_rel,1,0,0,0,1,13.0,0,0,14.0,10,1,1,1,0,0,0,1,0,1
9871,1,1,9872,male,26,black,never_marr,0,1994,1995,4.0,10.0,0,1,2.0,0.0,9.0,0,0,1,1,700.0,both,1,0,1,0,1,10.0,0,0,15.9622498484,0,0,0,0,0,0,0,0,0,1
9872,0,3,9873,male,29,black,never_marr,0,1996,1997,0.0,18.9689288635,0,0,2.0,0.0,11.0,1,0,1,0,1690.21001409,mother,1,0,0,1,0,13.8279620853,0,0,17.0,7,0,0,0,0,0,0,0,0,1
9873,1,1,9874,male,30,black,never_marr,0,1998,1999,1.0,16.0,1,0,1.0,0.0,11.0,1,0,1,0,3750.0,mother,0,0,0,0,0,13.8279620853,0,0,21.0,0,0,0,0,0,0,0,0,0,1
9874,1,1,9875,male,36,black,never_marr,0,1989,1990,40.0,12.0,0,1,2.0,0.0,12.0,0,1,0,1,300.0,grandparents,1,1,0,0,1,12.0,0,0,8.0,10,0,0,0,0,0,0,0,0,0
9876,1,1,9877,male,43,black,never_marr,0,1994,1994,1.0,29.0,0,0,2.0,0.0,11.0,0,0,1,0,1350.0,both,1,0,0,0,0,13.8279620853,0,0,27.0,10,0,0,0,0,0,0,0,0,0
9877,1,1,9878,male,46,black,separated,0,1995,1995,0.0,18.9689288635,0,0,2.0,0.0,11.0,0,0,1,1,1750.0,both,0,0,0,0,0,13.8279620853,0,0,21.0,0,0,0,0,0,0,0,0,0,0
9878,0,3,9879,male,39,white,divorced,0,2001,2002,5.0,23.0,0,1,2.0,0.0,12.0,0,1,1,0,900.0,mother,0,1,0,0,1,16.0,0,0,16.0,9,0,0,1,0,1,0,0,0,1
9880,0,3,9881,male,22,white,married,0,2001,2002,4.0,15.0,0,0,2.0,0.0,10.0,1,0,0,0,900.0,mother,0,1,1,1,1,14.0,0,1,15.0,9,0,1,1,0,1,0,1,1,1
9883,0,3,9884,male,39,black,married,0,2002,2003,8.0,21.0,0,0,2.0,0.0,6.0,0,0,1,0,900.0,both,1,0,0,1,0,13.8279620853,0,0,20.0,9,0,0,0,0,0,0,0,0,1
9884,0,3,9885,male,22,black,never_marr,0,1998,1999,2.0,12.0,0,0,2.0,0.0,7.0,1,0,0,0,6250.0,grandparents,1,1,0,1,1,12.0,0,0,12.0,9,0,0,0,0,0,0,0,0,1
9887,1,1,9888,male,22,black,never_marr,0,2000,2001,0.0,18.9689288635,0,0,2.0,0.0,10.0,0,0,1,0,1690.21001409,both,0,0,1,1,0,13.8279620853,0,0,11.0,9,0,0,0,0,0,0,0,0,1
9888,0,3,9889,male,51,black,divorced,0,2002,2003,0.0,18.9689288635,0,0,2.0,0.0,11.0,0,0,1,1,1690.21001409,mother,0,0,0,1,0,13.8279620853,0,0,24.0,0,0,0,0,0,1,0,0,0,1
9889,0,2,9890,male,22,black,never_marr,0,1998,1999,0.0,18.9689288635,0,0,2.0,0.0,10.0,0,0,1,1,100.0,mother,1,0,1,0,0,13.8279620853,0,0,15.9622498484,0,0,0,0,0,0,0,0,0,0
9891,1,1,9892,male,29,white,married,0,1999,2001,0.0,18.9689288635,0,0,2.0,0.0,10.0,1,0,1,0,1100.0,both,1,0,0,0,0,13.8279620853,1,0,15.0,9,0,0,0,0,0,0,0,0,1
9892,1,1,9893,male,52,white,married,1,1993,1993,12.0,11.0,0,1,2.0,0.0,11.0,1,0,0,0,1350.0,mother,0,0,0,0,1,11.0,0,0,13.0,10,1,1,1,1,1,1,0,1,1
9893,1,1,9894,male,53,white,divorced,0,2000,2002,2.0,39.0,0,1,2.0,0.0,11.0,0,0,1,0,3750.0,mother,0,0,0,0,0,13.8279620853,0,0,31.0,0,0,0,0,0,0,0,0,0,0
9894,1,1,9895,male,25,white,never_marr,0,1997,1998,2.0,19.0,1,0,2.0,0.0,12.0,1,0,1,0,0.0,both,0,0,0,0,1,9.0,1,1,6.0,9,0,0,0,0,0,0,0,0,1
9895,0,3,9896,male,30,black,married,0,2000,2001,2.0,18.0,0,1,2.0,0.0,11.0,1,0,0,1,0.0,grandparents,0,0,0,0,0,13.8279620853,0,0,15.9622498484,0,0,0,0,0,0,0,0,0,1
9897,1,1,9898,male,62,white,divorced,1,1983,1984,1.0,18.9689288635,0,0,2.0,0.0,10.0,0,0,1,0,0.0,both,0,0,0,0,0,13.8279620853,0,0,18.0,10,0,0,0,0,0,0,0,0,1
9900,0,3,9901,male,49,black,divorced,1,2000,2002,0.0,18.9689288635,0,0,2.0,0.0,11.0,1,0,0,0,1100.0,mother,1,0,0,0,0,13.8279620853,0,0,17.0,0,0,0,0,0,0,0,0,0,1
9901,0,3,9902,male,23,black,never_marr,0,1998,1999,4.0,13.0,0,0,0.0,2.0,9.0,1,0,1,1,1350.0,mother,1,0,0,0,1,14.0,0,1,14.0,9,0,0,0,0,0,0,0,0,1
9902,0,2,9903,male,34,black,married,0,1997,1997,2.0,15.0,0,1,2.0,0.0,11.0,0,0,1,0,1100.0,both,0,0,0,0,0,13.8279620853,0,0,18.0,8,0,0,0,1,0,0,0,0,1
9904,1,1,9905,male,63,white,divorced,0,1983,1987,1.0,43.0,1,0,2.0,0.0,18.0,0,1,1,0,3750.0,both,0,0,0,0,0,13.8279620853,0,0,15.9622498484,0,0,0,0,0,0,0,0,0,0
9906,1,1,9907,male,35,black,never_marr,0,2000,2001,2.0,14.0,0,1,4.0,0.0,11.0,0,0,1,0,900.0,mother,1,0,0,0,1,14.0,0,0,17.0,10,0,0,0,1,1,0,0,0,1
9907,0,3,9908,male,31,black,never_marr,0,2000,2001,1.0,25.0,0,0,2.0,0.0,13.0,0,1,1,0,2250.0,mother,0,0,0,1,1,13.0,0,0,13.0,10,0,0,0,0,0,0,0,0,1
